node,degree,clustering,closeness_centrality,betweenness_centrality,eccentricity
03b6c701-9543-4b68-a0fd-e53cd7f1c541,5,0.1,0.009924304558813478,0.00022837517977735414,6
Impedem,1,0,0.008327463081400227,0.0,7
Prescrição,3,0,0.009739754957833987,0.0,7
Suspendem,1,0,0.008327463081400227,0.0,7
27e21bad-da3b-47e7-bb15-fb00e531d1c1,1,0,0.010031191503190585,0.0,7
5a7441a0-8266-4c64-8486-c3263b7dd92d,6,0,0.010031191503190585,1.4377949029269746e-05,7
Forças Armadas,2,0,0.009260035683791419,0.0,8
77517607-1daf-45c6-881c-e3acf8360a68,1,0,0.010031191503190585,0.0,7
2692093a-0efd-4eb3-adb3-44955dab0853,1,0,0.010031191503190585,0.0,7
29ee12b9-b173-422c-a415-dd9d1fbe0840,4,0,0.009601624222324374,2.39791199433285e-05,7
Interrompem,1,0,0.008111298746506245,0.0,8
"Seção III
Das Causas",1,0,0.008111298746506245,0.0,8
cb8b2053-d0f6-42b0-a676-df518c581e6c,1,0,0.009601624222324374,0.0,7
1810b901-74d5-4f37-ad56-366b8284a495,1,0,0.009601624222324374,0.0,7
4a09a602-3284-4439-a395-df8af28fd6bf,3,0,0.009042306306460817,1.2655507576564607e-05,7
"Seção IV
Dos Prazos",1,0,0.007711626414082059,0.0,8
b2fc5b40-4151-4f10-81e0-a6956e8cd39d,1,0,0.009042306306460817,0.0,7
d3dfdbff-3cba-4a24-baf7-53733c14921e,5,0,0.009001650497285702,2.4504455581343807e-06,7
8221c58e-f37b-42e6-90c7-6f5d7fa78e6b,3,0,0.009001650497285702,8.444137788791303e-07,7
ae329665-70c1-46d6-9ffc-e3599f7319a2,5,0,0.009001650497285702,1.0313419848244354e-05,7
f73113d1-5ba0-430d-bcc3-c101ab907a8f,7,0,0.008954259752312912,0.0009981755455683622,5
"Vide Lei nº
15.040",5,0,0.010068575499772981,0.0,8
Lei nº 13.105,4,0,0.009737160736393769,0.0,6
Código de Processo Civil,2,0,0.007697169831119539,0.0,6
"Medida
Provisória",3,0,0.00815272524065736,0.0,8
"Lei
nº 14.382",1,0,0.0076388051929892654,0.0,6
2eb874d8-e5da-4927-b1b3-853cf96f25f1,1,0,0.009042306306460817,0.0,7
5f9700c7-88ab-4585-a97d-05c0d601bb52,3,0,0.009042306306460817,5.226179294041355e-06,7
inciso I,2,0,0.008569370038867749,0.0,8
44ee2f4d-48fc-4857-886f-173faa549902,1,0,0.009042306306460817,0.0,7
fc44a158-18f5-415e-9d4e-b82aff4fa078,1,0,0.009042306306460817,0.0,7
95d2533e-ff31-4856-8b5e-27a136d04f13,2,0,0.009042306306460817,4.176605301701199e-06,7
TÍTULO,3,0,0.00842983380464233,0.0,8
578ea8dc-adc0-48e3-848e-c0b6ec0dba45,1,0,0.009042306306460817,0.0,7
99ebc4e1-b315-46b9-9102-863525b499de,1,0,0.009042306306460817,0.0,7
9fdf9c5e-9601-4dc3-8b72-27c4007ccddd,1,0,0.009042306306460817,0.0,7
53567870-fd57-4845-a398-01b2b00921ee,3,0,0.009042306306460817,1.6822352432966456e-06,7
bfa6f430-c512-4874-9192-8dfa0eaea248,1,0,0.009042306306460817,0.0,7
720a5bac-7cf5-4aa5-bfd8-abfc3201f914,1,0,0.009042306306460817,0.0,7
f21010a6-10ee-4449-96cd-e3457ad2644f,1,0,0.009042306306460817,0.0,7
29c0886b-e9df-4f1d-b625-5c9a700c543d,1,0,0.009042306306460817,0.0,7
fabea963-53c3-4d83-ad60-4396b2970da0,1,0,0.009042306306460817,0.0,7
2bb01708-aa32-438f-bf74-b2d2c26a8a92,1,0,0.009042306306460817,0.0,7
28030af9-155d-4e59-bbcc-b4d319e9bcd6,1,0,0.009042306306460817,0.0,7
e50a2333-45de-4992-a2da-6ec71c526bce,1,0,0.009042306306460817,0.0,7
92353fbe-659e-4b33-9ff9-effac5a977f8,2,0,0.009042306306460817,6.35044268642077e-07,7
d420d742-dfbe-4768-8023-0e8c6cb3cf54,1,0,0.009042306306460817,0.0,7
0fe37b06-cd1f-4ea7-8f51-f04b404f9438,1,0,0.009042306306460817,0.0,7
0537bbf7-a962-40dd-ac91-b07ab12fd265,4,0,0.009042306306460817,1.3490347554814253e-06,7
36a0735b-0d8f-4ea2-b2e6-192d9a0cf1c8,5,0,0.009042306306460817,3.5382434508568303e-06,7
94c105a7-a44c-4fba-8d64-da909df7e0f0,3,0,0.009042306306460817,7.139904868393483e-07,7
99a23aaa-a383-47b6-baa1-1ab3946c119e,3,0,0.009042306306460817,7.139904868393483e-07,7
51421f83-51ce-4b01-9c5d-fbc9de7fecb8,1,0,0.009042306306460817,0.0,7
P A R T E E S P E C I A L,1,0,0.0,0.0,7
f44fa667-a996-4859-ae4c-5b78902092ce,5,0,0.008191913494148197,4.087425145873139e-05,7
"Seção I
Das Obrigações de Dar Coisa Certa",1,0,0.00708914321340993,0.0,8
DAS OBRIGAÇÕES,1,0,0.00708914321340993,0.0,8
DIREITO DAS OBRIGAÇÕES,1,0,0.00708914321340993,0.0,8
A R T E E S P E C I A,1,0,0.00708914321340993,0.0,8
694459e7-fe54-47a0-9eb6-e5035f77f0a9,1,0,0.008191913494148197,0.0,7
12d8140c-24d5-4c31-88e7-14abf04fcb17,1,0,0.008191913494148197,0.0,7
af04e180-f831-40fb-8c92-2de544de8793,1,0,0.008191913494148197,0.0,7
8937bf5b-4b1e-46e9-bb50-4766e0a59d6c,1,0,0.008191913494148197,0.0,7
63a9fcbc-5ab9-4730-9a26-2b969fe0c4b8,1,0,0.008191913494148197,0.0,7
1c9a7571-a15e-45c9-be67-f3e7cbb39572,1,0,0.008191913494148197,0.0,7
233c6dbd-951a-456b-8693-1fe9cf14aa36,1,0,0.008191913494148197,0.0,7
f4121401-c915-48e8-b01a-09a931802524,1,0,0.008191913494148197,0.0,7
49463ea7-b9d0-4d54-84ee-ad9321782e71,1,0,0.008191913494148197,0.0,7
6cfdf976-2e1a-4994-81d7-1eca94eb296c,3,0.3333333333333333,0.009924304558813478,0.00020412411161303964,6
d442a4f1-7fcb-4967-bbde-6a1cab27fa01,1,0,0.010031191503190585,0.0,7
bbf36d50-7391-4140-a5dc-afaca9d67c5e,1,0,0.010031191503190585,0.0,7
3a498e27-ac65-433e-918d-77c78209dfe4,2,0,0.010031191503190585,1.4200170196882502e-06,7
Seção,8,0,0.011309966055657431,0.0,7
e06584e2-3f1d-4cba-b1c6-3fe2241d6d59,2,0,0.010031191503190585,1.0218562864682847e-05,7
"II
Das Obrigações de Fazer",1,0,0.008413166515156374,0.0,8
71e7b861-255e-4a3d-a140-ce8960c0c362,1,0,0.010031191503190585,0.0,7
b2287c6e-370e-4046-938d-df920b85b626,1,0,0.010031191503190585,0.0,7
48d23a2c-0882-4d9f-a37c-f1fb8c7c9e72,2,0,0.010031191503190585,1.0218562864682847e-05,7
"III
Das Obrigações de Não Fazer",1,0,0.008413166515156374,0.0,8
ad47f9df-4078-44e2-a1b7-4c37488e965b,1,0,0.010031191503190585,0.0,7
574ec178-af3e-4ef8-8952-1ec2443cf9da,2,0,0.010031191503190585,1.0218562864682847e-05,7
"IV
Das Obrigações Alternativas",1,0,0.008413166515156374,0.0,8
4cbcf117-9a01-4f99-8ada-f3278006e73d,1,0,0.010031191503190585,0.0,7
00c22967-24e7-44ff-820a-b4d5e5cd0a86,1,0,0.010031191503190585,0.0,7
4853a43b-bf7d-4fa5-a51c-876139ca6942,1,0,0.010031191503190585,0.0,7
708b021e-709a-41e8-9645-921133e2f7e2,1,0,0.010031191503190585,0.0,7
797dd0cc-abc7-4384-ab58-c8a6cb7cc863,2,0,0.010031191503190585,1.0218562864682847e-05,7
"V
Das Obrigações Divisíveis",1,0,0.008413166515156374,0.0,8
005e55ff-5bdd-4407-bf53-703254f63c9e,1,0,0.010031191503190585,0.0,7
4c3a4094-23dc-492d-9f39-8d0d0abaebc6,1,0,0.010031191503190585,0.0,7
4622e4e4-7211-4422-b3ee-a8afc5f9f92e,1,0,0.010031191503190585,0.0,7
7613f61e-eb72-4d28-9bee-5cb68f1ea329,1,0,0.010031191503190585,0.0,7
c59ff3ab-1ef7-4f9d-9b1e-0471d4af086b,1,0,0.010031191503190585,0.0,7
79cae345-a458-48e8-89ad-718c0ef2f9bb,1,0,0.010031191503190585,0.0,7
e12c0f26-1f43-47b7-9ee1-68471d5e8e86,2,0,0.008191913494148197,1.0218562864682847e-05,7
"Obrigações Solidárias
Seção I
Disposições Gerais",1,0,0.00708914321340993,0.0,8
0fa95e9b-885f-41b8-ae14-0056ec85656f,1,0,0.008191913494148197,0.0,7
3363848a-7d08-40c1-85d8-cff7dbae9bd6,1,0,0.008191913494148197,0.0,7
11ecc88c-8cf0-440a-a2b0-73fb91cb1c67,2,1.0,0.009924304558813478,0.00020399279200237236,6
3c21472a-6212-4943-986b-67341bcbaa27,1,0,0.010031191503190585,0.0,7
56ae21cc-fd11-4b80-9dd5-0b270ba23269,1,0,0.010031191503190585,0.0,7
d9749d05-a743-4bb5-8d77-e43f8be267d7,1,0,0.010031191503190585,0.0,7
3b90d8b3-c52d-4021-8c52-e679a0db14a3,1,0,0.010031191503190585,0.0,7
b7e3e2b7-183a-4759-804f-80f3f1b3d265,1,0,0.010031191503190585,0.0,7
079410a1-0a0e-40c3-95e0-4f608516b94a,1,0,0.010031191503190585,0.0,7
eec1f498-2a1d-41ff-801f-a3dda5fd5ceb,1,0,0.010031191503190585,0.0,7
3fdfc5b5-720a-4db8-8e9b-3a02fc6c7fcd,1,0,0.011026815209714533,0.0,7
aadc5f50-4d2e-4d4b-8907-dcab67ac5c61,5,0.1,0.010966082385429256,0.0012818070829251841,6
48f8a15f-813e-4e6b-b6d9-08b50547eebc,2,0,0.009601624222324374,5.30955495643471e-07,7
b81d3d56-f5fe-47a1-839d-3db637ef0be8,1,0,0.009601624222324374,0.0,7
a1fe01ad-f647-47a7-8a32-e9c3c40a9c69,1,0,0.009601624222324374,0.0,7
5b3abdb6-7d19-4249-85ad-0984a578dea3,1,0,0.009601624222324374,0.0,7
59377a0d-8e5e-45fa-8f0c-e87882d54d74,1,0,0.009601624222324374,0.0,7
81cec270-39d6-45cf-ad1b-79986098cff2,1,0,0.009601624222324374,0.0,7
51c9ae6b-331c-4313-bffc-1285ea71faf8,1,0,0.009601624222324374,0.0,7
39250bfc-c179-42f4-85ea-91b646a41261,1,0,0.009601624222324374,0.0,7
e0ade30c-da94-4811-85b7-f229668c2e21,1,0,0.009601624222324374,0.0,7
ff25ce89-ec19-458b-abea-4dfe533c286f,1,0,0.009601624222324374,0.0,7
e7294158-d6fd-4e13-907b-b60320f0f9a3,3,0,0.009527332376460938,0.0002263181656792259,6
Cessão de Crédito,1,0,0.008048392602801022,0.0,7
78271548-ee58-4504-8b86-d5994941a790,1,0,0.009601624222324374,0.0,7
19098361-b66e-4ea0-a8c2-a1a51dff3826,1,0,0.009601624222324374,0.0,7
7e0dbd95-d9c6-477b-8ec6-e1585228eed4,1,0,0.009601624222324374,0.0,7
4e7ed57f-599b-4655-a123-d26d434f7d00,1,0,0.009601624222324374,0.0,7
5b4de9a7-c4c2-4c86-a952-75bbc547f443,1,0,0.009601624222324374,0.0,7
0fdabd23-0667-48dd-ba66-e86d74f7300c,1,0,0.009601624222324374,0.0,7
f750337f-f36d-4ff1-9b4c-76373f845550,1,0,0.009601624222324374,0.0,7
b9c35583-9602-4e04-80e3-ff6ff8002000,1,0,0.009601624222324374,0.0,7
ac8b0c0b-b961-4b32-b9a4-249c693005d5,1,0,0.009601624222324374,0.0,7
2bcea7f0-69c7-466f-b5e7-f080717b9702,1,0,0.009601624222324374,0.0,7
5aae397c-5436-41f5-b1c3-4decfe1a771d,1,0,0.009601624222324374,0.0,7
f2bc319c-3135-4cba-959a-031f1d15d449,1,0,0.009601624222324374,0.0,7
8cf329fe-101c-4449-ae8d-385389eae985,3,0,0.00951211299566787,0.00037487749444876624,5
Assunção de Dívida,1,0,0.00803761831551481,0.0,6
6e528900-5e17-4590-a943-8b736b901415,1,0,0.009601624222324374,0.0,7
693b8cd7-3bc6-4264-aaee-7e035d95e753,1,0,0.009601624222324374,0.0,7
fe8f1d1d-01fd-488b-a46b-cbd339a15613,1,0,0.009601624222324374,0.0,7
ab70625b-d401-4d22-b772-4a9ec9e1319d,1,0,0.009601624222324374,0.0,7
061865a5-4baf-44d4-a474-bece4b15d369,4,0,0.008191913494148197,3.065568859404854e-05,7
Extinção das Obrigações,1,0,0.00708914321340993,0.0,8
"TÍTULO III
Do Adimplemento",1,0,0.00708914321340993,0.0,8
"I
Do Pagamento
Seção I",1,0,0.00708914321340993,0.0,8
8d2120c3-b508-40c8-8605-e56970b1b7cd,1,0,0.008191913494148197,0.0,7
25d8f003-b0d4-473c-a600-ba98edf739ee,1,0,0.008191913494148197,0.0,7
caec6c2a-966b-4acd-9d0b-e54202ba0221,1,0,0.008191913494148197,0.0,7
2836da2d-102d-4781-976b-c15b37dbd978,3,0.3333333333333333,0.009924304558813478,0.00021408519976996035,6
Deve Pagar,1,0,0.008327463081400227,0.0,7
e701b2e7-ed26-4088-872e-35c56d39d337,1,0,0.010031191503190585,0.0,7
79bfa17e-2d34-498b-ace8-35b1bc9124d8,1,0,0.010031191503190585,0.0,7
1ba5a09c-9deb-4e4d-ab40-821904485eae,1,0,0.010031191503190585,0.0,7
6d18b181-74a4-4860-a413-d9ab016122bb,1,0,0.010031191503190585,0.0,7
b7de4f0a-9396-4b78-ac95-e629051f73d5,3,0,0.009601624222324374,2.0437125729365695e-05,7
"Seção III
Do Objeto do Pagamento",1,0,0.008111298746506245,0.0,8
Sua Prova,1,0,0.008111298746506245,0.0,8
81d623c7-ae43-4107-9996-c5fa7280e65c,1,0,0.009601624222324374,0.0,7
533c531e-9d0f-4a1c-bb1f-ab05fc74bda0,1,0,0.009601624222324374,0.0,7
147937b8-cf37-4498-8426-70afb2ba1c61,1,0,0.009601624222324374,0.0,7
338b1908-4504-4846-90d3-ea7d6e097701,1,0,0.009601624222324374,0.0,7
400b76e5-c32a-402f-b60e-0a23edd4e490,1,0,0.009601624222324374,0.0,7
f7531197-2b27-4d89-8983-80a5d08da283,1,0,0.009601624222324374,0.0,7
8c76ec11-125e-42bd-92e3-5bac8d251840,1,0,0.009601624222324374,0.0,7
cfb3b944-5100-448a-a75c-7ed80462a266,1,0,0.009601624222324374,0.0,7
5bd10662-4805-4c1f-a80a-1232331ebc04,1,0,0.009601624222324374,0.0,7
6c244752-b1a3-42c7-96d0-e135afa62e6d,1,0,0.009601624222324374,0.0,7
b0ba5f01-ae0c-44da-8e7b-b6d46c756178,1,0,0.009601624222324374,0.0,7
7be2a82a-4deb-4814-8d8d-e3989657476f,1,0,0.009601624222324374,0.0,7
3bda0021-3795-4bd4-9408-6c2f2e9dcc02,1,0,0.009601624222324374,0.0,7
89939030-385a-4455-a02c-354c07271979,2,0,0.009042306306460817,1.0218562864682847e-05,7
"Seção IV
Do Lugar do Pagamento",1,0,0.007711626414082059,0.0,8
88deb1c2-c4a5-43bb-ab12-a3153ace3ea0,1,0,0.009042306306460817,0.0,7
746f19d6-24be-4841-aacd-9e473a6510e2,2,0,0.009042306306460817,1.0218562864682847e-05,7
far-se-,1,0,0.007711626414082059,0.0,8
bcf16820-c267-4d1f-bd51-32988fd8662e,1,0,0.009042306306460817,0.0,7
e46e4774-212c-4fc3-9f37-3f4f4fca6216,2,0,0.009228390353926093,1.0218562864682847e-05,7
"Seção V
Do Tempo do Pagamento",1,0,0.007845439982963946,0.0,8
b1ba6cc5-971a-415d-be74-e613ddadb9e2,1,0,0.009228390353926093,0.0,7
3b5292e8-6e49-4aa3-ad83-ba3a501d954b,1,0,0.009228390353926093,0.0,7
bbfe7bce-bf49-4320-9489-3b0c07e54c42,3,0,0.009228390353926093,2.0437125729365695e-05,7
"CAPÍTULO II
Do Pagamento em Consignação",1,0,0.007845439982963946,0.0,8
"Código:
I",1,0,0.007845439982963946,0.0,8
6a4a4c0b-b308-4d7c-8c45-a771c09b9b1d,1,0,0.009228390353926093,0.0,7
2e5b7c3b-3d65-4017-9941-0c7ea0504526,1,0,0.009228390353926093,0.0,7
4f075332-716b-42c3-8aab-ffe6318e209b,1,0,0.009228390353926093,0.0,7
c3cd1937-f571-495e-93bc-fa126ab27ec8,1,0,0.009228390353926093,0.0,7
bbcc3832-b335-4d6b-979b-8472bb40c952,1,0,0.009228390353926093,0.0,7
e8d7ddc6-262c-45e3-b0a9-83832100fd84,1,0,0.009228390353926093,0.0,7
2b6ee104-cb1b-48a3-822a-92d9b59e6525,1,0,0.009228390353926093,0.0,7
29167716-3843-4d66-bbd7-73bf7d79b36f,1,0,0.009228390353926093,0.0,7
5780975c-b82f-4da2-ae25-bc3bde5bc1d4,1,0,0.009228390353926093,0.0,7
66e656e2-e760-4466-bf6b-380677f885ac,1,0,0.009228390353926093,0.0,7
999c143b-837d-4458-9633-e5633ed0d1dd,1,0,0.009228390353926093,0.0,7
d0b50d38-66fe-4cf3-b445-c4bad5325317,2,0,0.009228390353926093,1.0218562864682847e-05,7
"III
Do Pagamento com Sub-Rogação",1,0,0.007845439982963946,0.0,8
fce56832-8092-4f17-a08b-5a2e8a0eccde,1,0,0.009228390353926093,0.0,7
6ab3e8b9-8937-41ac-8d9f-7f5fa1d99562,1,0,0.009228390353926093,0.0,7
6c190ccf-cc8e-4a88-9895-5627169fe377,1,0,0.009228390353926093,0.0,7
142c4024-65a2-4735-8568-7949d93ffb5f,1,0,0.009228390353926093,0.0,7
27103b6c-6537-4d22-a028-76a55330465d,1,0,0.009228390353926093,0.0,7
1c4edc49-e215-4782-bd2f-da0b2c5d03d7,2,0,0.009228390353926093,1.0218562864682847e-05,7
"IV
Da Imputação do Pagamento",1,0,0.007845439982963946,0.0,8
1cc9e631-19e4-4ce9-a5c5-e5f32d0417f8,1,0,0.009228390353926093,0.0,7
855be1ce-1853-49fc-956b-4223ef6dce88,1,0,0.009228390353926093,0.0,7
27df373b-0c80-4300-ac38-106036db0e74,1,0,0.009228390353926093,0.0,7
5c2e0070-36d9-463f-bbb6-240a9632e0af,2,0,0.009228390353926093,1.0218562864682847e-05,7
"V
Da Dação em Pagamento",1,0,0.007845439982963946,0.0,8
577d2288-3dec-45ad-babf-8ab59f1f9bdb,1,0,0.009228390353926093,0.0,7
df584771-890f-4856-bd4e-768e401e2f3d,1,0,0.009228390353926093,0.0,7
963c6e72-ef3d-480e-b943-ca3c654a3b77,1,0,0.009228390353926093,0.0,7
cca0bdff-d1a0-4c08-b26e-473bf399db77,2,0,0.009228390353926093,1.0218562864682847e-05,7
NOVAÇÃO,1,0,0.007845439982963946,0.0,8
a7325eb5-6e4b-47cb-84ed-9de03d50c549,1,0,0.009228390353926093,0.0,7
0e25a8f6-279b-4ced-8bf4-9757cc9363a2,1,0,0.009228390353926093,0.0,7
4e415046-3dad-49c3-8c63-ed9af77bdf3c,1,0,0.009228390353926093,0.0,7
d308999b-b911-48c7-bb1d-daab9b447774,1,0,0.009228390353926093,0.0,7
a1740291-e5a0-4ecc-aa56-f724aaf76fe5,1,0,0.009228390353926093,0.0,7
e9aee821-d3f7-4f57-85e5-c4312ac99060,1,0,0.009228390353926093,0.0,7
78e69878-7c64-44b3-820e-1b49401f15ac,2,0,0.009228390353926093,1.0218562864682847e-05,7
Importa,1,0,0.007845439982963946,0.0,8
dc891408-4111-468b-a569-b095d0816481,2,0,0.009228390353926093,1.0218562864682847e-05,7
"VII
Da Compensação",1,0,0.007845439982963946,0.0,8
89c4d4e8-f5e7-4f58-862e-215beaf88b90,1,0,0.009228390353926093,0.0,7
cd368785-f119-458c-b905-933017869c44,1,0,0.009228390353926093,0.0,7
d22fa102-0146-4ffe-9805-0b9574beed0c,1,0,0.009228390353926093,0.0,7
6d61e75c-0bd5-4ab7-af02-db85b570592e,1,0,0.009228390353926093,0.0,7
8437daaf-2568-451e-880a-04d85cadad3e,1,0,0.009228390353926093,0.0,7
03346a3d-4949-49f6-8548-6c22786bc3da,2,0,0.009228390353926093,1.5201935802940566e-07,7
348b5eb9-8778-431e-b530-de54fe24ae67,3,0,0.009228390353926093,1.4601743755503807e-05,7
Vide Medida Provisória,2,0,0.008750668417687237,0.0,8
Revogado pela Lei nº 10.677,1,0,0.007845439982963946,0.0,8
60b97300-a5fb-4465-8941-623074a36b67,1,0,0.009228390353926093,0.0,7
61523081-461e-4ff9-a322-06a480d7e623,1,0,0.009228390353926093,0.0,7
583bda70-506d-4f59-8b76-78c009fc49e9,1,0,0.009228390353926093,0.0,7
8edcb3f3-85f3-45b5-a032-0ad8653dfc5c,1,0,0.009228390353926093,0.0,7
b407dc20-c19d-49f0-a8ce-a783bfb2e3f2,1,0,0.009228390353926093,0.0,7
aa5fc45e-5430-49f8-a76d-ebe440b9bea4,1,0,0.009228390353926093,0.0,7
844342c5-53a4-4b66-8ebc-44f378c331f7,1,0,0.009228390353926093,0.0,7
ad22d933-b96c-4689-8a38-359498a1d67c,1,0,0.009228390353926093,0.0,7
32004d14-6278-48bf-a5b3-bb9074d40f46,1,0,0.009228390353926093,0.0,7
adce95d3-6ba9-4e4b-a340-814956c9053d,2,0,0.00913980465892262,0.0002975816600273496,7
f3eb1c17-3210-4ad8-b7f2-8f76a57b906e,1,0,0.009228390353926093,0.0,7
b936d413-0a35-4992-a87c-fa29b5907f82,1,0,0.009228390353926093,0.0,7
656af97c-f92c-4b1f-b858-31cfb10f8979,1,0,0.009228390353926093,0.0,7
7ed7ff2e-cc52-4225-a409-df32360441ef,2,0,0.009228390353926093,1.0218562864682847e-05,7
"TÍTULO IV
Do Inadimplemento das Obrigações",1,0,0.007845439982963946,0.0,8
434fe5c0-3b39-4e31-9249-992915cb0917,1,0,0.009228390353926093,0.0,7
553459ad-cfca-447b-8dfc-f14ab12e4845,6,0,0.009228390353926093,3.221709428419597e-05,7
Fundação Instituto Brasileiro de Geografia e Estatística,1,0,0.007845439982963946,0.0,8
Índice Nacional de Preços ao Consumidor Amplo,1,0,0.007845439982963946,0.0,8
IBGE,1,0,0.007845439982963946,0.0,8
Lei nº 14.905,7,0,0.009397041342909704,0.0,8
27ac2650-f9a5-4927-a136-69049c114d2b,1,0,0.009228390353926093,0.0,7
75e7e607-b6dc-4508-88d9-0c8e063aad00,1,0,0.009228390353926093,0.0,7
a721c6e9-a85c-418e-bfbc-e235c8681a26,1,0,0.009228390353926093,0.0,7
e922b9d1-825a-4026-9a53-478fa55637de,2,0,0.00913980465892262,0.00033016689061961317,5
b4030f39-4955-4c84-9c78-965259652d67,1,0,0.009228390353926093,0.0,7
23098eb6-31e0-4e8f-b18a-a22d4c9a5eb4,1,0,0.009228390353926093,0.0,7
2cd5d89f-f380-4f7e-ad13-952a5030f7cf,3,0,0.009228390353926093,1.561405690147359e-06,7
5a01f31c-71ae-4869-8b03-d4578d303e29,1,0,0.009228390353926093,0.0,7
bbfb0c1f-cebb-4070-a904-066d22f8cc41,3,0,0.009228390353926093,3.5393147192619144e-07,7
f03bbaa2-30b8-43ba-9c6f-3564a47003d3,3,0,0.009228390353926093,3.5393147192619144e-07,7
e0a2cb1c-aab6-4c54-a1c8-a17faa3f0df2,1,0,0.009228390353926093,0.0,7
84425ed9-db65-456e-860c-e6b1e532645a,1,0,0.009228390353926093,0.0,7
54947bf7-4336-47e0-9d62-48afcbc94a00,3,0,0.009228390353926093,2.0437125729365695e-05,7
Danos,1,0,0.007845439982963946,0.0,8
"III
Das Perdas",1,0,0.007845439982963946,0.0,8
fb48f79e-8a6a-40e6-acda-c8855d86cce4,1,0,0.009228390353926093,0.0,7
cb641d40-44cc-43ab-8b40-5def05e71585,1,0,0.009228390353926093,0.0,7
916099a4-c9c3-46ae-ae6f-1b20f4d84682,1,0,0.009228390353926093,0.0,7
de9d3702-ad73-4cc2-87c7-dacbc66b58f0,3,0,0.009228390353926093,3.5535176958103317e-06,7
"Lei nº
14.905",3,0,0.008073643643882794,0.0,8
fb5daff1-efdd-41d7-add4-161fd01f925b,2,0,0.009228390353926093,1.0218562864682847e-05,7
"IV
Dos Juros Legais",1,0,0.007845439982963946,0.0,8
1ea9c048-0c0a-4078-9b2c-096a1d6220f2,3,0,0.009228390353926093,1.7622291714170115e-05,7
49c00ef4-2364-4a27-ad1a-aa026effd3b7,10,0,0.009228390353926093,5.622917760715245e-05,7
Fazenda Nacional,1,0,0.007845439982963946,0.0,8
Sistema Especial de Liquidação,1,0,0.007845439982963946,0.0,8
Selic,1,0,0.007845439982963946,0.0,8
"Conselho Monetário
Nacional",1,0,0.007845439982963946,0.0,8
Custódia,1,0,0.007845439982963946,0.0,8
Banco Central do Brasil,1,0,0.007845439982963946,0.0,8
43b53b98-6a2d-4b6e-9c70-3361ebcccb1e,2,0,0.009228390353926093,1.0218562864682847e-05,7
"V
Da Cláusula Penal",1,0,0.007845439982963946,0.0,8
73d8abcb-df7f-4f83-b81a-2a28f46f7b2f,1,0,0.009228390353926093,0.0,7
c903b778-4bc1-4184-9b7f-fe6ecc57b690,1,0,0.009228390353926093,0.0,7
3b32a32d-36bc-42bc-b293-be3e97f11213,1,0,0.009228390353926093,0.0,7
5d58b59c-024c-4917-a845-62c6426e1495,1,0,0.009228390353926093,0.0,7
43f4bad1-9f80-4725-8412-38be5ede53f3,1,0,0.009228390353926093,0.0,7
27a65852-bce5-443b-85f5-d8046269db34,1,0,0.009228390353926093,0.0,7
080df46c-cde9-412a-9d60-a6ffa9be55bb,1,0,0.009228390353926093,0.0,7
293e2e0f-728a-4979-9a3b-2776bf3b2b53,1,0,0.009228390353926093,0.0,7
44c3afdd-b709-4ee4-ab40-ea9eb4c37118,2,0,0.009228390353926093,1.0218562864682847e-05,7
Sinal,1,0,0.007845439982963946,0.0,8
f5d59bd2-2787-405b-b5d0-8c30f9ea296b,1,0,0.009228390353926093,0.0,7
1f708de3-fb96-433d-a94e-9ce8680fc98c,1,0,0.009228390353926093,0.0,7
f338c6ac-c4a6-418c-9892-e70cdae00318,4,0,0.009228390353926093,4.995627777729381e-06,7
a5ddab98-3f26-4715-96fe-628b73b0421f,1,0,0.009228390353926093,0.0,7
ea681228-5738-4c21-8433-e1b4f6a01175,3,0,0.008191913494148197,1.2241318017634055e-05,7
Geral,1,0,0.00708914321340993,0.0,8
93f2bb60-0d1a-4d88-ab1a-d89e10ae7343,1,0,0.008191913494148197,0.0,7
64da3aba-7fe9-4d97-983f-228c9210b850,6,0,0.008191913494148197,1.1739630739973806e-05,7
4ddc77d1-e441-465e-809e-98f86d2c6f5f,3,0,0.008191913494148197,5.275438037098867e-07,7
66e7e6ee-b4b8-471b-9750-32abfa1c89a7,4,0,0.008191913494148197,1.543862847593103e-06,7
Declaração de Direitos de Liberdade Econômica,1,0,0.00708914321340993,0.0,8
125bbaf4-515f-426d-ab1a-705cc5eaf260,1,0,0.008191913494148197,0.0,7
d06c47f4-fe65-4b84-b1cb-3c86da7214bb,1,0,0.008191913494148197,0.0,7
daf24ad6-a056-4ae4-af47-1f116e9babb6,5,0,0.008191913494148197,1.1988517368315366e-05,7
a71c6658-9751-43a7-92ed-e938ddb72f40,1,0,0.008191913494148197,0.0,7
Vide Lei nº 13,1,0,0.00708914321340993,0.0,8
45e16434-ae19-430c-bb50-1e9eb59e47b3,1,0,0.008191913494148197,0.0,7
63b95201-bfe5-417a-ba66-cd215876454b,2,0,0.008191913494148197,1.0490477485200069e-07,7
77d9a213-f2ae-47be-a6bf-151a9fdfbf6d,2,1.0,0.009924304558813478,0.00020399279200237236,6
3fa21b68-5a37-4200-87b3-a99c40969c53,1,0,0.010031191503190585,0.0,7
5129607a-3c62-4ce0-b614-e58c5d1cb561,1,0,0.010031191503190585,0.0,7
437d38a2-b908-4d37-bfbf-aadbdf73de34,1,0,0.010031191503190585,0.0,7
