node,degree,clustering,closeness_centrality,betweenness_centrality,eccentricity
1d779a9e-1dcf-4230-8f3f-ea2f1df5feaf,5,0,0.0,0.0,12
3e99693a-51cd-4449-a1d8-302402cd41ee,5,0,0.0,0.0,12
49824423-1dc0-46ee-94c5-24c470318336,6,0,0.0,0.0,10
57be0d10-c03c-4411-b794-3c811276babc,8,0,0.0,0.0,10
79b709f8-1412-4c49-84c2-c5cb3f4a65d0,4,0,0.0,0.0,12
e96a75db-73ef-481f-a113-244fa9715763,4,0,0.0,0.0,12
15964571-d855-44bf-aa18-6906198abd64,3,0,0.0,0.0,12
890be6ce-6b3a-4917-8882-c75bbeaeea38,2,0,0.0,0.0,12
5810214a-4980-4003-a24e-621266eb35f6,2,0,0.0,0.0,12
896cce1f-a77e-4c64-8434-bcb2cd2a32b8,14,0,0.0,0.0,10
4df27d16-0195-455e-86e4-36b0bf4dd729,2,0,0.0,0.0,12
692cec1c-fd31-4f02-b3c7-cce427eecb9a,2,0,0.0,0.0,12
1c6fed51-0362-405b-82ad-6e9275121951,3,0,0.0,0.0,12
e45971fd-5b66-4583-bd41-10f38d543035,6,0,0.0,0.0,12
4ff553c1-5bf1-4227-823b-a8f83497d6f5,4,0,0.0,0.0,12
e49eba45-d615-40e9-a0f8-7e3a7bf8c135,5,0,0.0,0.0,10
f7e4d814-13c5-495d-b1ff-7002929e7c2a,5,0,0.0,0.0,12
b133c8f7-19e1-491b-8fd0-806220abb9a1,6,0,0.0,0.0,12
0bc01f10-5991-4655-9e7f-f4e460d0e197,6,0,0.0,0.0,12
4a0bb4dc-9455-4501-bbda-75596ff88dd6,2,0,0.0,0.0,12
b54955cd-a06c-490d-b62a-c82b3365391c,2,0,0.0,0.0,12
f1f8b610-09e8-4857-95b6-6d567358ade1,3,0,0.0,0.0,12
584d4d21-57c1-46a6-9aa3-7e2670f8f11f,5,0,0.0,0.0,10
51d5c987-4829-4e5b-9b3a-f8e494308f5f,2,0,0.0,0.0,12
76def4f5-3302-4b59-a9dc-609ec0e61eea,2,0,0.0,0.0,12
160fc073-c8c5-4e32-bf31-046891a6f710,4,0,0.0,0.0,12
85e883d3-d1ef-4d75-9859-ea3f830ca929,2,0,0.0,0.0,12
20760bef-77c9-43de-b54c-ccac3a294b0f,2,0,0.0,0.0,12
902e2e29-c0fa-4e62-a5e1-47c4d05cad73,9,0,0.0,0.0,12
68c6b882-7647-4f84-9c99-3ceca26d2fb2,4,0,0.0,0.0,12
fc44f96e-b521-4f8e-9491-fa93bc50917d,5,0,0.0,0.0,12
7dde450f-40dc-4b4e-8264-61b5fc7010ea,8,0,0.0,0.0,12
2e9a6a75-eaf3-46f2-bb07-6053874f4239,3,0,0.0,0.0,12
4524df6c-edbc-4bc7-b63f-2c8f95bee3e4,4,0,0.0,0.0,12
02b05809-4285-4907-ba24-cf939aa941f7,4,0,0.0,0.0,12
4c878db9-1813-42ff-88dc-6a5ea7f5241f,2,0,0.0,0.0,12
856611bd-0fdb-4d7e-8755-58933b29e273,2,0,0.0,0.0,12
233f17a6-543c-4e23-a4a6-9ff5bfac1385,3,0,0.0,0.0,12
3be4daef-ca4f-48fa-8027-fbd5fe5540cf,3,0,0.0,0.0,12
92052889-232b-45e8-ba0e-f24e2abeb750,3,0,0.0,0.0,12
ab326d3c-cd62-417b-ac73-0d7db8c7c4e6,2,0,0.0,0.0,12
277e5abc-75e0-4a43-839c-0fb0eff61a89,7,0,0.0,0.0,12
c983a39f-798e-4b87-a2db-b00b91d811a0,5,0,0.0,0.0,12
"ÍNDICE
Vigência
Lei de Introdução",1,0,0.0007107320540156361,0.0,13
Código Civil,5,0,0.0035536602700781805,0.0,11
ab1ca848-c0d9-4efa-97d0-277ffa8eed26,7,0,0.0,0.0,12
9fcc1a84-9428-4d00-bece-cfa79cb20ec1,2,0,0.0,0.0,12
0e1f393b-e4a9-4093-b44a-8394e56a6363,2,0,0.0,0.0,12
c8943440-6653-4ac2-9cf3-8c71f13e0b35,3,0,0.0,0.0,10
Congresso Nacional,1,0,0.0007107320540156361,0.0,13
335c05be-9c83-4d91-b9e2-aada6bdeba45,1,0,0.0,0.0,
São,2,0,0.0014214641080312722,0.0,
6f278a08-5470-4eea-be94-ccb26a09ddeb,1,0,0.0,0.0,
Revogado,5,0,0.0035536602700781805,0.0,13
Redação,79,0,0.05614783226723525,0.0,11
6fe2fb13-d9c6-4dff-b719-0b632a9a9216,8,0,0.0,0.0,10
7f25ad54-deeb-4d44-b173-2a0c5d0fa389,4,0,0.0,0.0,12
1aba21e0-888f-4616-a49a-6f1c6e01c787,4,0,0.0,0.0,12
b9926c9e-9418-43f4-aa00-a78c88b0469b,3,0,0.0,0.0,10
5b78e7ea-4526-472d-9e1c-b2c61fd0ec64,4,0,0.0,0.0,10
a26d4522-9634-4fc0-8bea-a81aa761c5e4,3,0,0.0,0.0,12
baeb30f4-e7df-4975-913f-5b8fcdb9278d,2,0,0.0,0.0,12
92c2c66b-a70b-4f53-8a7c-af6ede09ff2a,8,0,0.0,0.0,10
2226c77a-64e3-4780-85b0-9aa3b8209150,11,0,0.0,0.0,12
a9885c71-ed34-4abc-b523-0a8152d7ce3d,4,0,0.0,0.0,12
f73113d1-5ba0-430d-bcc3-c101ab907a8f,6,0,0.0,0.0,10
553459ad-cfca-447b-8dfc-f14ab12e4845,5,0,0.0,0.0,12
2cd5d89f-f380-4f7e-ad13-952a5030f7cf,2,0,0.0,0.0,12
de9d3702-ad73-4cc2-87c7-dacbc66b58f0,2,0,0.0,0.0,12
49c00ef4-2364-4a27-ad1a-aa026effd3b7,9,0,0.0,0.0,10
f338c6ac-c4a6-418c-9892-e70cdae00318,3,0,0.0,0.0,12
64da3aba-7fe9-4d97-983f-228c9210b850,5,0,0.0,0.0,12
4ddc77d1-e441-465e-809e-98f86d2c6f5f,2,0,0.0,0.0,12
daf24ad6-a056-4ae4-af47-1f116e9babb6,4,0,0.0,0.0,12
82639c1c-81c6-451d-bf3e-073eee192082,3,0,0.0,0.0,10
3d2c0e8b-d356-4441-a3ae-0d060f6505cb,2,0,0.0,0.0,12
be855024-c202-4888-a6a1-f153e738722a,12,0,0.0,0.0,10
8dc27a6e-cce8-4ee0-ae27-696abe42a11c,2,0,0.0,0.0,12
4243d750-0a6f-4e7a-b7d5-a95e336e7358,2,0,0.0,0.0,12
03e0cc2b-3e4e-4a49-919a-3875219ad280,11,0,0.0,0.0,10
bdba7fc8-9646-4522-ae53-32d40e4748de,2,0,0.0,0.0,12
69ada1b2-a063-4561-8bbe-c8e79bd57538,2,0,0.0,0.0,12
58df92e8-15f1-4a41-90b3-13fc8c5114c0,2,0,0.0,0.0,12
115d2ced-5fc9-44e9-9f48-375815679328,2,0,0.0,0.0,12
55bcc6bf-97d2-47a5-8123-0a8c8ec31b46,2,0,0.0,0.0,12
32108c94-dd7e-44d1-bc5e-6f190e70ab59,8,0,0.0,0.0,12
915c0fad-0491-424c-a540-eb36275fd12d,7,0,0.0,0.0,10
6e000732-3336-46c7-8e32-be4a7471438c,2,0,0.0,0.0,12
1c53b8e4-5a93-47de-8a3e-cf4f7b9a8c9b,2,0,0.0,0.0,12
6d3438d9-87a5-43ce-8a2b-5b191d0deb47,3,0,0.0,0.0,12
6e0fae8c-fb71-41b5-b0b0-a0787b364ce2,3,0,0.0,0.0,12
322c048c-0139-4d1d-883f-6a8f539897c0,2,0,0.0,0.0,12
8fdd4cd7-66bd-4329-9159-21516f13d5b7,2,0,0.0,0.0,12
344e4035-b8e6-4d7f-9458-e447374c7480,2,0,0.0,0.0,12
9d4d516f-1102-4dda-9521-31b8c7a41b79,2,0,0.0,0.0,12
b00233a8-42c4-4bda-bb17-2f445a892ea9,7,0,0.0,0.0,12
7b2aeb79-f4fe-4f16-ab1f-9ae43d59a70d,4,0,0.0,0.0,10
3eb19bab-d8ed-448a-8e45-53c39b99128a,9,0,0.0,0.0,12
d0f0e453-70d7-4654-97fa-3a52217a8661,8,0,0.0,0.0,12
21753472-e5c2-421e-8bfa-4f3255b60535,2,0,0.0,0.0,12
29bcc939-5cb4-4d64-9805-f6e7bf9a8779,10,0,0.0,0.0,10
b3cf2173-bd77-4b62-af92-00acb7262e1c,2,0,0.0,0.0,12
708ec59d-d001-4e12-9690-cb0c15d6251a,6,0,0.0,0.0,12
40505901-74bf-4210-8be7-f334cc7b04da,4,0,0.0,0.0,12
a8b33d54-994f-42dc-bf70-510bdce4aa97,4,0,0.0,0.0,10
024dc126-b411-4eb7-a0b5-c69339fc0372,4,0,0.0,0.0,10
Lei,69,0,0.04904051172707889,0.0,11
85eb99e4-cb28-4a03-8291-51b41155b6c4,2,0,0.0,0.0,10
f8507f25-4efd-4211-bc84-3a687fa83fd6,6,0,0.0,0.0,12
1270ed1c-ac91-4e7c-9943-4f6ad502ad8e,6,0,0.0,0.0,12
8604a271-444c-4061-8f08-b9686e191549,3,0,0.0,0.0,12
4124dea9-b832-4a43-aa3d-d281cc35aa97,5,0,0.0,0.0,12
263df4e3-7c1e-4a80-9052-95423c8c8635,4,0,0.0,0.0,12
76467f69-a8cd-4977-8032-6ce20c960c78,6,0,0.0,0.0,10
e98cc6fd-9ee8-4190-b330-2053a51a6c8b,4,0,0.0,0.0,12
505ee84d-37f4-46e8-80b6-ebb686f3a95b,4,0,0.0,0.0,10
cc421351-adea-44a9-b4ca-97717c8c1437,6,0,0.0,0.0,12
f3a80da9-cc2f-41d6-b23f-e4853ed38f87,1,0,0.0,0.0,12
2bc16522-6ba8-4ab8-9889-12a7bfe48405,5,0,0.0,0.0,10
75153146-0ff0-4da8-8ac9-2dab39009a0c,3,0,0.0,0.0,12
a53dbb0d-3595-478d-9ec6-209cabba4b84,1,0,0.0,0.0,12
880a575f-60a2-4524-9551-06e0328f57f2,6,0,0.0,0.0,12
80512aca-272b-4905-8612-a84733744e81,2,0,0.0,0.0,12
"Lei nº
13.146",3,0,0.0021321961620469083,0.0,11
b932ea6a-d9a6-47ad-9d85-28a7c9214d80,2,0,0.0,0.0,12
III,66,0,0.046908315565031986,0.0,11
0a2bb943-6079-474a-857e-992f1c2b7ebb,1,0,0.0,0.0,12
a1dd2d26-b677-410c-8a71-5f08af229fbb,1,0,0.0,0.0,12
eae7e7a8-5d9f-42d4-9a95-effbc170790d,4,0,0.0,0.0,12
e011c003-8f6f-415c-9887-d3a0b31d3dad,2,0,0.0,0.0,12
6af73898-2150-4e02-a0da-e914b343c141,1,0,0.0,0.0,12
03346a3d-4949-49f6-8548-6c22786bc3da,1,0,0.0,0.0,12
66e7e6ee-b4b8-471b-9750-32abfa1c89a7,3,0,0.0,0.0,12
14a06f14-2ea9-4e2d-8cc6-499e5f3226a8,2,0,0.0,0.0,12
9e3d04a6-6287-46ad-ba52-6aa2947d24c9,1,0,0.0,0.0,12
6aad87f0-cd97-4ba5-a564-6617b2acbf7e,1,0,0.0,0.0,12
40dd808d-17c7-4219-8114-283b60556a1c,1,0,0.0,0.0,12
e4f653ca-6c50-4677-b449-25f584b492a8,1,0,0.0,0.0,12
cd6ccdb5-2571-48c5-a33c-a85bf70f93d4,1,0,0.0,0.0,12
f1098c0f-ccef-42cd-93f1-34d7886a366a,5,0,0.0,0.0,12
84b2f23c-24c7-459d-ae0d-cbc65062a890,2,0,0.0,0.0,10
325f92a2-ec55-4370-a647-635aa0a66d7a,2,0,0.0,0.0,12
52b562c6-d65c-4092-8633-1fe30f7dc381,2,0,0.0,0.0,12
306529a9-a803-4be0-9a62-29fbb7e9d76e,2,0,0.0,0.0,12
c987419d-a3dc-4fc0-a6e9-7ca80741572d,1,0,0.0,0.0,12
c7222edc-a6fb-43a0-bcfe-272c37f0ed8e,1,0,0.0,0.0,12
defb5474-a440-488b-8548-f5d2279bde5d,1,0,0.0,0.0,12
2edd48bd-fb56-416e-9f9f-01b1cb6a6543,1,0,0.0,0.0,12
7c94ac06-9451-4fc2-bd1f-82c12fdb7ebc,1,0,0.0,0.0,12
b97e73a8-9d3f-4691-b774-41e770ce92ae,1,0,0.0,0.0,12
04c310b4-3278-42de-9453-e73c5a4078c5,1,0,0.0,0.0,12
593aa69a-51c4-42ad-8662-0ef5acc1596a,2,0,0.0,0.0,12
cecb593d-d832-4539-9266-fe835a334556,1,0,0.0,0.0,12
fed4f8a6-5f3a-4896-89d6-b49dd3986766,1,0,0.0,0.0,12
4a61b413-5cf8-4001-854b-7c34cbefca29,2,0,0.0,0.0,12
d02e701d-cd90-4f05-bd5b-a2c3946b22ee,1,0,0.0,0.0,12
239c3547-27c6-4b08-b473-fc7119b26b46,1,0,0.0,0.0,12
e5d47453-dd46-4401-a9db-4ac17905a98a,1,0,0.0,0.0,12
7c9a61af-c0fc-4faa-89d9-6e11797e8320,1,0,0.0,0.0,12
31ba5835-69de-4cee-ba3d-d3a7e90d58f2,1,0,0.0,0.0,12
026e49d7-1de0-4fc2-97a6-d50c8c2da12b,2,0,0.0,0.0,10
c9e55394-1568-4ed0-87f6-556a0fcf7fbf,1,0,0.0,0.0,12
39ac5e6d-c306-4576-a231-5273eb250609,1,0,0.0,0.0,12
ebd586e3-7d9f-4e51-afcc-5d8e36c29816,1,0,0.0,0.0,12
4647b718-ce73-4d81-82d6-56647e6979c1,2,0,0.0,0.0,12
d17a7015-2756-4877-ada0-13b6ea0ad632,1,0,0.0,0.0,12
65fcb476-d15a-4f29-a820-4d29ceb240a9,1,0,0.0,0.0,12
