node_id,label,name,grau_total,grau_entrada,grau_saida,closeness,betweenness,clustering,eccentricity,periphery
166,Chunk,Chunk_166,0,0,0,0.0,0.0,0.0,,False
167,Chunk,Chunk_167,0,0,0,0.0,0.0,0.0,,False
168,Chunk,Chunk_168,0,0,0,0.0,0.0,0.0,,False
169,Chunk,Chunk_169,0,0,0,0.0,0.0,0.0,,False
170,Chunk,Chunk_170,0,0,0,0.0,0.0,0.0,,False
171,Chunk,Chunk_171,0,0,0,0.0,0.0,0.0,,False
172,Chunk,Chunk_172,0,0,0,0.0,0.0,0.0,,False
173,Chunk,Chunk_173,0,0,0,0.0,0.0,0.0,,False
174,Chunk,Chunk_174,0,0,0,0.0,0.0,0.0,,False
175,Chunk,Chunk_175,0,0,0,0.0,0.0,0.0,,False
176,Chunk,Chunk_176,0,0,0,0.0,0.0,0.0,,False
177,Chunk,Chunk_177,0,0,0,0.0,0.0,0.0,,False
178,Chunk,Chunk_178,0,0,0,0.0,0.0,0.0,,False
179,Chunk,Chunk_179,0,0,0,0.0,0.0,0.0,,False
180,Chunk,Chunk_180,0,0,0,0.0,0.0,0.0,,False
181,Chunk,Chunk_181,0,0,0,0.0,0.0,0.0,,False
182,Chunk,Chunk_182,0,0,0,0.0,0.0,0.0,,False
183,Chunk,Chunk_183,0,0,0,0.0,0.0,0.0,,False
184,Chunk,Chunk_184,0,0,0,0.0,0.0,0.0,,False
185,Chunk,Chunk_185,0,0,0,0.0,0.0,0.0,,False
186,Chunk,Chunk_186,0,0,0,0.0,0.0,0.0,,False
187,Chunk,Chunk_187,0,0,0,0.0,0.0,0.0,,False
188,Chunk,Chunk_188,0,0,0,0.0,0.0,0.0,,False
189,Chunk,Chunk_189,0,0,0,0.0,0.0,0.0,,False
190,Chunk,Chunk_190,0,0,0,0.0,0.0,0.0,,False
191,Chunk,Chunk_191,0,0,0,0.0,0.0,0.0,,False
192,Chunk,Chunk_192,0,0,0,0.0,0.0,0.0,,False
193,Chunk,Chunk_193,0,0,0,0.0,0.0,0.0,,False
194,Chunk,Chunk_194,0,0,0,0.0,0.0,0.0,,False
195,Chunk,Chunk_195,0,0,0,0.0,0.0,0.0,,False
196,Chunk,Chunk_196,0,0,0,0.0,0.0,0.0,,False
197,Chunk,Chunk_197,0,0,0,0.0,0.0,0.0,,False
198,Chunk,Chunk_198,0,0,0,0.0,0.0,0.0,,False
199,Chunk,Chunk_199,0,0,0,0.0,0.0,0.0,,False
200,Chunk,Chunk_200,0,0,0,0.0,0.0,0.0,,False
201,Chunk,Chunk_201,0,0,0,0.0,0.0,0.0,,False
202,Chunk,Chunk_202,0,0,0,0.0,0.0,0.0,,False
203,Chunk,Chunk_203,0,0,0,0.0,0.0,0.0,,False
204,Chunk,Chunk_204,0,0,0,0.0,0.0,0.0,,False
205,Chunk,Chunk_205,0,0,0,0.0,0.0,0.0,,False
206,Chunk,Chunk_206,0,0,0,0.0,0.0,0.0,,False
207,Chunk,Chunk_207,0,0,0,0.0,0.0,0.0,,False
208,Chunk,Chunk_208,0,0,0,0.0,0.0,0.0,,False
209,Chunk,Chunk_209,0,0,0,0.0,0.0,0.0,,False
210,Chunk,Chunk_210,0,0,0,0.0,0.0,0.0,,False
211,Chunk,Chunk_211,0,0,0,0.0,0.0,0.0,,False
212,Chunk,Chunk_212,0,0,0,0.0,0.0,0.0,,False
213,Chunk,Chunk_213,0,0,0,0.0,0.0,0.0,,False
214,Chunk,Chunk_214,0,0,0,0.0,0.0,0.0,,False
215,Chunk,Chunk_215,0,0,0,0.0,0.0,0.0,,False
216,Chunk,Chunk_216,0,0,0,0.0,0.0,0.0,,False
217,Chunk,Chunk_217,0,0,0,0.0,0.0,0.0,,False
218,Chunk,Chunk_218,0,0,0,0.0,0.0,0.0,,False
219,Chunk,Chunk_219,0,0,0,0.0,0.0,0.0,,False
220,Chunk,Chunk_220,0,0,0,0.0,0.0,0.0,,False
221,Chunk,Chunk_221,0,0,0,0.0,0.0,0.0,,False
222,Chunk,Chunk_222,0,0,0,0.0,0.0,0.0,,False
223,Chunk,Chunk_223,0,0,0,0.0,0.0,0.0,,False
224,Chunk,Chunk_224,0,0,0,0.0,0.0,0.0,,False
225,Chunk,Chunk_225,0,0,0,0.0,0.0,0.0,,False
226,Chunk,Chunk_226,0,0,0,0.0,0.0,0.0,,False
227,Chunk,Chunk_227,0,0,0,0.0,0.0,0.0,,False
228,Chunk,Chunk_228,0,0,0,0.0,0.0,0.0,,False
229,Chunk,Chunk_229,0,0,0,0.0,0.0,0.0,,False
230,Chunk,Chunk_230,0,0,0,0.0,0.0,0.0,,False
231,Chunk,Chunk_231,0,0,0,0.0,0.0,0.0,,False
232,Chunk,Chunk_232,0,0,0,0.0,0.0,0.0,,False
233,Chunk,Chunk_233,0,0,0,0.0,0.0,0.0,,False
234,Chunk,Chunk_234,0,0,0,0.0,0.0,0.0,,False
235,Chunk,Chunk_235,0,0,0,0.0,0.0,0.0,,False
236,Chunk,Chunk_236,0,0,0,0.0,0.0,0.0,,False
237,Chunk,Chunk_237,0,0,0,0.0,0.0,0.0,,False
238,Chunk,Chunk_238,0,0,0,0.0,0.0,0.0,,False
239,Chunk,Chunk_239,0,0,0,0.0,0.0,0.0,,False
240,Chunk,Chunk_240,0,0,0,0.0,0.0,0.0,,False
241,Chunk,Chunk_241,0,0,0,0.0,0.0,0.0,,False
242,Chunk,Chunk_242,0,0,0,0.0,0.0,0.0,,False
243,Chunk,Chunk_243,0,0,0,0.0,0.0,0.0,,False
244,Chunk,Chunk_244,0,0,0,0.0,0.0,0.0,,False
245,Chunk,Chunk_245,0,0,0,0.0,0.0,0.0,,False
246,Chunk,Chunk_246,0,0,0,0.0,0.0,0.0,,False
247,Chunk,Chunk_247,0,0,0,0.0,0.0,0.0,,False
248,Chunk,Chunk_248,0,0,0,0.0,0.0,0.0,,False
249,Chunk,Chunk_249,0,0,0,0.0,0.0,0.0,,False
250,Chunk,Chunk_250,0,0,0,0.0,0.0,0.0,,False
251,Chunk,Chunk_251,0,0,0,0.0,0.0,0.0,,False
252,Chunk,Chunk_252,0,0,0,0.0,0.0,0.0,,False
253,Chunk,Chunk_253,0,0,0,0.0,0.0,0.0,,False
254,Chunk,Chunk_254,0,0,0,0.0,0.0,0.0,,False
255,Chunk,Chunk_255,0,0,0,0.0,0.0,0.0,,False
256,Chunk,Chunk_256,0,0,0,0.0,0.0,0.0,,False
257,Chunk,Chunk_257,0,0,0,0.0,0.0,0.0,,False
258,Chunk,Chunk_258,0,0,0,0.0,0.0,0.0,,False
259,Chunk,Chunk_259,0,0,0,0.0,0.0,0.0,,False
260,Chunk,Chunk_260,0,0,0,0.0,0.0,0.0,,False
261,Chunk,Chunk_261,0,0,0,0.0,0.0,0.0,,False
262,Chunk,Chunk_262,0,0,0,0.0,0.0,0.0,,False
263,Chunk,Chunk_263,0,0,0,0.0,0.0,0.0,,False
264,Chunk,Chunk_264,0,0,0,0.0,0.0,0.0,,False
265,Chunk,Chunk_265,0,0,0,0.0,0.0,0.0,,False
266,Chunk,Chunk_266,0,0,0,0.0,0.0,0.0,,False
267,Chunk,Chunk_267,0,0,0,0.0,0.0,0.0,,False
268,Chunk,Chunk_268,0,0,0,0.0,0.0,0.0,,False
269,Chunk,Chunk_269,0,0,0,0.0,0.0,0.0,,False
270,Chunk,Chunk_270,0,0,0,0.0,0.0,0.0,,False
271,Chunk,Chunk_271,0,0,0,0.0,0.0,0.0,,False
272,Chunk,Chunk_272,0,0,0,0.0,0.0,0.0,,False
273,Chunk,Chunk_273,0,0,0,0.0,0.0,0.0,,False
274,Chunk,Chunk_274,0,0,0,0.0,0.0,0.0,,False
275,Chunk,Chunk_275,0,0,0,0.0,0.0,0.0,,False
276,Chunk,Chunk_276,0,0,0,0.0,0.0,0.0,,False
277,Chunk,Chunk_277,0,0,0,0.0,0.0,0.0,,False
278,Chunk,Chunk_278,0,0,0,0.0,0.0,0.0,,False
279,Chunk,Chunk_279,0,0,0,0.0,0.0,0.0,,False
280,Chunk,Chunk_280,0,0,0,0.0,0.0,0.0,,False
281,Chunk,Chunk_281,0,0,0,0.0,0.0,0.0,,False
282,Chunk,Chunk_282,0,0,0,0.0,0.0,0.0,,False
283,Chunk,Chunk_283,0,0,0,0.0,0.0,0.0,,False
284,Chunk,Chunk_284,0,0,0,0.0,0.0,0.0,,False
285,Chunk,Chunk_285,0,0,0,0.0,0.0,0.0,,False
286,Chunk,Chunk_286,0,0,0,0.0,0.0,0.0,,False
287,Chunk,Chunk_287,0,0,0,0.0,0.0,0.0,,False
288,Chunk,Chunk_288,0,0,0,0.0,0.0,0.0,,False
289,Chunk,Chunk_289,0,0,0,0.0,0.0,0.0,,False
290,Chunk,Chunk_290,0,0,0,0.0,0.0,0.0,,False
291,Chunk,Chunk_291,0,0,0,0.0,0.0,0.0,,False
292,Chunk,Chunk_292,0,0,0,0.0,0.0,0.0,,False
293,Chunk,Chunk_293,0,0,0,0.0,0.0,0.0,,False
294,Chunk,Chunk_294,0,0,0,0.0,0.0,0.0,,False
295,Chunk,Chunk_295,0,0,0,0.0,0.0,0.0,,False
296,Chunk,Chunk_296,0,0,0,0.0,0.0,0.0,,False
297,Chunk,Chunk_297,0,0,0,0.0,0.0,0.0,,False
298,Chunk,Chunk_298,0,0,0,0.0,0.0,0.0,,False
299,Chunk,Chunk_299,0,0,0,0.0,0.0,0.0,,False
300,Chunk,Chunk_300,0,0,0,0.0,0.0,0.0,,False
301,Chunk,Chunk_301,0,0,0,0.0,0.0,0.0,,False
302,Chunk,Chunk_302,0,0,0,0.0,0.0,0.0,,False
303,Chunk,Chunk_303,0,0,0,0.0,0.0,0.0,,False
304,Chunk,Chunk_304,0,0,0,0.0,0.0,0.0,,False
305,Chunk,Chunk_305,0,0,0,0.0,0.0,0.0,,False
306,Chunk,Chunk_306,0,0,0,0.0,0.0,0.0,,False
307,Chunk,Chunk_307,0,0,0,0.0,0.0,0.0,,False
308,Chunk,Chunk_308,0,0,0,0.0,0.0,0.0,,False
309,Chunk,Chunk_309,0,0,0,0.0,0.0,0.0,,False
310,Chunk,Chunk_310,0,0,0,0.0,0.0,0.0,,False
311,Chunk,Chunk_311,0,0,0,0.0,0.0,0.0,,False
312,Chunk,Chunk_312,0,0,0,0.0,0.0,0.0,,False
313,Chunk,Chunk_313,0,0,0,0.0,0.0,0.0,,False
314,Chunk,Chunk_314,0,0,0,0.0,0.0,0.0,,False
315,Chunk,Chunk_315,0,0,0,0.0,0.0,0.0,,False
316,Chunk,Chunk_316,0,0,0,0.0,0.0,0.0,,False
317,Chunk,Chunk_317,0,0,0,0.0,0.0,0.0,,False
318,Chunk,Chunk_318,0,0,0,0.0,0.0,0.0,,False
319,Chunk,Chunk_319,0,0,0,0.0,0.0,0.0,,False
320,Chunk,Chunk_320,0,0,0,0.0,0.0,0.0,,False
321,Chunk,Chunk_321,0,0,0,0.0,0.0,0.0,,False
322,Chunk,Chunk_322,0,0,0,0.0,0.0,0.0,,False
323,Chunk,Chunk_323,0,0,0,0.0,0.0,0.0,,False
324,Chunk,Chunk_324,0,0,0,0.0,0.0,0.0,,False
325,Chunk,Chunk_325,0,0,0,0.0,0.0,0.0,,False
326,Chunk,Chunk_326,0,0,0,0.0,0.0,0.0,,False
327,Chunk,Chunk_327,0,0,0,0.0,0.0,0.0,,False
328,Chunk,Chunk_328,0,0,0,0.0,0.0,0.0,,False
329,Chunk,Chunk_329,0,0,0,0.0,0.0,0.0,,False
330,Chunk,Chunk_330,0,0,0,0.0,0.0,0.0,,False
331,Chunk,Chunk_331,0,0,0,0.0,0.0,0.0,,False
332,Chunk,Chunk_332,0,0,0,0.0,0.0,0.0,,False
333,Chunk,Chunk_333,0,0,0,0.0,0.0,0.0,,False
334,Chunk,Chunk_334,0,0,0,0.0,0.0,0.0,,False
335,Chunk,Chunk_335,0,0,0,0.0,0.0,0.0,,False
336,Chunk,Chunk_336,0,0,0,0.0,0.0,0.0,,False
337,Chunk,Chunk_337,0,0,0,0.0,0.0,0.0,,False
338,Chunk,Chunk_338,0,0,0,0.0,0.0,0.0,,False
339,Chunk,Chunk_339,0,0,0,0.0,0.0,0.0,,False
340,Chunk,Chunk_340,0,0,0,0.0,0.0,0.0,,False
341,Chunk,Chunk_341,0,0,0,0.0,0.0,0.0,,False
342,Chunk,Chunk_342,0,0,0,0.0,0.0,0.0,,False
343,Chunk,Chunk_343,0,0,0,0.0,0.0,0.0,,False
344,Chunk,Chunk_344,0,0,0,0.0,0.0,0.0,,False
345,Chunk,Chunk_345,0,0,0,0.0,0.0,0.0,,False
346,Chunk,Chunk_346,0,0,0,0.0,0.0,0.0,,False
347,Chunk,Chunk_347,0,0,0,0.0,0.0,0.0,,False
348,Chunk,Chunk_348,0,0,0,0.0,0.0,0.0,,False
349,Chunk,Chunk_349,0,0,0,0.0,0.0,0.0,,False
350,Chunk,Chunk_350,0,0,0,0.0,0.0,0.0,,False
351,Chunk,Chunk_351,0,0,0,0.0,0.0,0.0,,False
352,Chunk,Chunk_352,0,0,0,0.0,0.0,0.0,,False
353,Chunk,Chunk_353,0,0,0,0.0,0.0,0.0,,False
354,Chunk,Chunk_354,0,0,0,0.0,0.0,0.0,,False
355,Chunk,Chunk_355,0,0,0,0.0,0.0,0.0,,False
356,Chunk,Chunk_356,0,0,0,0.0,0.0,0.0,,False
357,Chunk,Chunk_357,0,0,0,0.0,0.0,0.0,,False
358,Chunk,Chunk_358,0,0,0,0.0,0.0,0.0,,False
359,Chunk,Chunk_359,0,0,0,0.0,0.0,0.0,,False
360,Chunk,Chunk_360,0,0,0,0.0,0.0,0.0,,False
361,Chunk,Chunk_361,0,0,0,0.0,0.0,0.0,,False
362,Chunk,Chunk_362,0,0,0,0.0,0.0,0.0,,False
363,Chunk,Chunk_363,0,0,0,0.0,0.0,0.0,,False
364,Chunk,Chunk_364,0,0,0,0.0,0.0,0.0,,False
365,Chunk,Chunk_365,0,0,0,0.0,0.0,0.0,,False
366,Chunk,Chunk_366,0,0,0,0.0,0.0,0.0,,False
367,Chunk,Chunk_367,0,0,0,0.0,0.0,0.0,,False
368,Chunk,Chunk_368,0,0,0,0.0,0.0,0.0,,False
369,Chunk,Chunk_369,0,0,0,0.0,0.0,0.0,,False
370,Chunk,Chunk_370,0,0,0,0.0,0.0,0.0,,False
371,Chunk,Chunk_371,0,0,0,0.0,0.0,0.0,,False
372,Chunk,Chunk_372,0,0,0,0.0,0.0,0.0,,False
373,Chunk,Chunk_373,0,0,0,0.0,0.0,0.0,,False
374,Chunk,Chunk_374,0,0,0,0.0,0.0,0.0,,False
375,Chunk,Chunk_375,0,0,0,0.0,0.0,0.0,,False
376,Chunk,Chunk_376,0,0,0,0.0,0.0,0.0,,False
377,Chunk,Chunk_377,0,0,0,0.0,0.0,0.0,,False
378,Chunk,Chunk_378,0,0,0,0.0,0.0,0.0,,False
379,Chunk,Chunk_379,0,0,0,0.0,0.0,0.0,,False
380,Chunk,Chunk_380,0,0,0,0.0,0.0,0.0,,False
381,Chunk,Chunk_381,0,0,0,0.0,0.0,0.0,,False
382,Chunk,Chunk_382,0,0,0,0.0,0.0,0.0,,False
383,Chunk,Chunk_383,0,0,0,0.0,0.0,0.0,,False
384,Chunk,Chunk_384,0,0,0,0.0,0.0,0.0,,False
385,Chunk,Chunk_385,0,0,0,0.0,0.0,0.0,,False
386,Chunk,Chunk_386,0,0,0,0.0,0.0,0.0,,False
387,Chunk,Chunk_387,0,0,0,0.0,0.0,0.0,,False
388,Chunk,Chunk_388,0,0,0,0.0,0.0,0.0,,False
389,Chunk,Chunk_389,0,0,0,0.0,0.0,0.0,,False
390,Chunk,Chunk_390,0,0,0,0.0,0.0,0.0,,False
391,Chunk,Chunk_391,0,0,0,0.0,0.0,0.0,,False
392,Chunk,Chunk_392,0,0,0,0.0,0.0,0.0,,False
393,Chunk,Chunk_393,0,0,0,0.0,0.0,0.0,,False
394,Chunk,Chunk_394,0,0,0,0.0,0.0,0.0,,False
